,Strain,env,Mut_ID,avgS,varS,seS,Mean_GR,Std_err,mutCall,minCI,maxCI
8506,LK3-C11,37SC7,18,0.0162482103456972,0.00328215680945801,0.0114580221844051,0.0732490064529765,0.012279197854644,Neutral,-0.013313486890068,0.0458099075814624
8507,LK3-C11,37SC7,22,0.0143906227638141,0.00148795552937683,0.0172508291358811,0.0732490064529765,0.012279197854644,Neutral,-0.0301165164067591,0.0588977619343873
8508,LK3-C11,37SC7,35,0.018039209067598,0.00165753601398392,0.0235055739062314,0.0732490064529765,0.012279197854644,Neutral,-0.042605171610479,0.078683589745675
8509,LK3-C11,37SC7,44,0.012484124105452,0.000560332362690451,0.00713717771245273,0.0732490064529765,0.012279197854644,Neutral,-0.00592979439267604,0.03089804260358
8510,LK3-C11,37SC7,46,-0.0309195259831866,8.33113299416887E-05,0.00456375201839694,0.0732490064529765,0.012279197854644,Deleterious,-0.0426940061906507,-0.0191450457757225
8511,LK3-C11,37SC7,47,0.0431227483658063,0.000256573593065921,0.00924794739506955,0.0732490064529765,0.012279197854644,Beneficial,0.0192630440865269,0.0669824526450857
8512,LK3-C11,37SC7,51,0.0165126978124715,0.000970348218808644,0.00696544405909862,0.0732490064529765,0.012279197854644,Neutral,-0.00145814786000294,0.0344835434849459
8513,LK3-C11,37SC7,59,0.0269490996822698,0.00281064012596764,0.0176718235428531,0.0732490064529765,0.012279197854644,Neutral,-0.0186442050582912,0.0725424044228308
8514,LK3-C11,37SC7,68,0.0171187742447664,0.000418721100553988,0.0118141313766465,0.0732490064529765,0.012279197854644,Neutral,-0.0133616847069816,0.0475992331965144
8515,LK3-C11,37SC7,69,0.0191666287380153,0.000573072954193969,0.00846369418600685,0.0732490064529765,0.012279197854644,Neutral,-0.00266970226188237,0.041002959737913
8516,LK3-C11,37SC7,70,0.00298909176639625,0.000202017837115368,0.00502515966307748,0.0732490064529765,0.012279197854644,Neutral,-0.00997582016434365,0.0159540036971361
8517,LK3-C11,37SC7,76,-0.000687529805498168,0.00544740830887792,0.0278962575802304,0.0732490064529765,0.012279197854644,Neutral,-0.0726598743624926,0.0712848147514963
8518,LK3-C11,37SC7,80,-0.0231524596789489,0.00148792471686791,0.0103092355157469,0.0732490064529765,0.012279197854644,Neutral,-0.0497502873095759,0.0034453679516781
8519,LK3-C11,37SC7,81,0.0170843615453102,0.00083856839209027,0.00803151672662273,0.0732490064529765,0.012279197854644,Neutral,-0.00363695160937644,0.0378056746999968
8520,LK3-C11,37SC7,83,0.0170573963799115,0.000657744072016266,0.0114694731528198,0.0732490064529765,0.012279197854644,Neutral,-0.0125338443543636,0.0466486371141866
8521,LK3-C11,37SC7,85,0.00610263612455246,0.00115664244870689,0.00801610340608511,0.0732490064529765,0.012279197854644,Neutral,-0.0145789106631471,0.026784182912252
8522,LK3-C11,37SC7,91,0.00507188911033478,0.00143085541026941,0.00714856481667428,0.0732490064529765,0.012279197854644,Neutral,-0.0133714081166849,0.0235151863373544
8523,LK3-C11,37SC7,99,-0.00658648096243281,0.000764105343158012,0.00426532347670198,0.0732490064529765,0.012279197854644,Neutral,-0.0175910155323239,0.0044180536074583
8524,LK3-C11,37SC7,101,0.00879238139681894,0.0013257899909786,0.00910284979751739,0.0732490064529765,0.012279197854644,Neutral,-0.0146929710807759,0.0322777338744138
8525,LK3-C11,37SC7,102,0.0106219753292158,0.0018877091661625,0.00734401440662006,0.0732490064529765,0.012279197854644,Neutral,-0.00832558183986395,0.0295695324982956
8526,LK3-C11,37SC7,103,-0.00577934641790956,0.0101969760390539,0.0381668817526659,0.0732490064529765,0.012279197854644,Neutral,-0.104249901339788,0.0926912085039685
8527,LK3-C11,37SC7,104,0.000728431809976493,0.00135892893779597,0.00590290875233205,0.0732490064529765,0.012279197854644,Neutral,-0.0145010727710402,0.0159579363909932
8528,LK3-C11,37SC7,105,0.0262477243789583,0.00118988801823371,0.0140824241416604,0.0732490064529765,0.012279197854644,Neutral,-0.0100849299065255,0.0625803786644421
8529,LK3-C11,37SC7,108,0.00537655952754613,0.00064598498153024,0.00568324283103511,0.0732490064529765,0.012279197854644,Neutral,-0.00928620697652445,0.0200393260316167
8530,LK3-C11,37SC7,110,-0.0253617349772833,0.00380300743567171,0.0251760714292749,0.0732490064529765,0.012279197854644,Neutral,-0.0903159992648125,0.0395925293102459
8531,LK3-C11,37SC7,114,-0.0170962260764336,0.00144260173401159,0.00633026621787827,0.0732490064529765,0.012279197854644,Deleterious,-0.0334283129185595,-0.000764139234307664
8532,LK3-C11,37SC7,115,0.0233491515567717,0.00281350015261692,0.0306240654421591,0.0732490064529765,0.012279197854644,Neutral,-0.0556609372839988,0.102359240397542
8533,LK3-C11,37SC7,121,-0.00489111366922438,0.00157826235125478,0.00828372514201604,0.0732490064529765,0.012279197854644,Neutral,-0.0262631245356258,0.016480897197177
8534,LK3-C11,37SC7,122,0.0135409048750385,0.000466746699048825,0.00460605677859858,0.0732490064529765,0.012279197854644,Beneficial,0.00165727838625416,0.0254245313638228
8535,LK3-C11,37SC7,123,0.0204902812393987,0.00091925321955452,0.00914157943163851,0.0732490064529765,0.012279197854644,Neutral,-0.00309499369422865,0.0440755561730261
8536,LK3-C11,37SC7,124,0.0105738335028841,0.0011688738195546,0.0082920011760257,0.0732490064529765,0.012279197854644,Neutral,-0.0108195295312622,0.0319671965370304
8537,LK3-C11,37SC7,127,-0.00244492232216512,0.000815210078592742,0.00860871692790481,0.0732490064529765,0.012279197854644,Neutral,-0.0246554119961595,0.0197655673518293
8538,LK3-C12,30SC3,1,-0.00204066192528891,0.00274745724911717,0.0135338027400953,0.0579469728253794,0.0127116386258521,Neutral,-0.0369578729947348,0.032876549144157
8539,LK3-C12,30SC3,2,0.0171308806774035,0.00232002159767336,0.00474599636860473,0.0579469728253794,0.0127116386258521,Beneficial,0.0048862100464033,0.0293755513084037
8540,LK3-C12,30SC3,3,0.00186563183380112,0.00235338541378205,0.00715266051714484,0.0579469728253794,0.0127116386258521,Neutral,-0.0165882323004326,0.0203194959680348
8541,LK3-C12,30SC3,5,0.0449735754370243,0.0044708948459801,0.00945610368595871,0.0579469728253794,0.0127116386258521,Beneficial,0.0205768279272508,0.0693703229467978
8542,LK3-C12,30SC3,6,-0.00832877784962664,0.00249740023404654,0.00433329497827819,0.0579469728253794,0.0127116386258521,Neutral,-0.0195086788935844,0.00285112319433109
8543,LK3-C12,30SC3,7,0.0238066552559307,0.00368880676266971,0.00559116036793015,0.0579469728253794,0.0127116386258521,Beneficial,0.00938146150667091,0.0382318490051905
8544,LK3-C12,30SC3,10,-0.00406292534986958,0.00241609786123975,0.00322017370925346,0.0579469728253794,0.0127116386258521,Neutral,-0.0123709735197435,0.00424512282000435
8545,LK3-C12,30SC3,11,-0.00656119513443442,0.00397954296413248,0.00598763212093127,0.0579469728253794,0.0127116386258521,Neutral,-0.0220092860064371,0.00888689573756826
8546,LK3-C12,30SC3,14,0.0358454619389838,0.0033798081596233,0.00479498615663647,0.0579469728253794,0.0127116386258521,Beneficial,0.0234743976548617,0.0482165262231059
8547,LK3-C12,30SC3,15,0.0365611109674263,0.00203191220786379,0.00369283017259792,0.0579469728253794,0.0127116386258521,Beneficial,0.0270336091221237,0.0460886128127289
8548,LK3-C12,30SC3,16,0.00610182181341409,0.00660213121914224,0.0131810581988164,0.0579469728253794,0.0127116386258521,Neutral,-0.0279053083395322,0.0401089519663604
8549,LK3-C12,30SC3,17,0.00117802998193414,0.00251493502423023,0.00501491278511424,0.0579469728253794,0.0127116386258521,Neutral,-0.0117604450036606,0.0141165049675289
8550,LK3-C12,30SC3,18,-0.00492534427266113,0.00192194387371579,0.00345507446928382,0.0579469728253794,0.0127116386258521,Neutral,-0.0138394364034134,0.00398874785809113
8551,LK3-C12,30SC3,19,-0.00427998855052005,0.00615452502075859,0.0196126952201224,0.0579469728253794,0.0127116386258521,Neutral,-0.0548807422184358,0.0463207651173957
8552,LK3-C12,30SC3,21,0.0234109953677613,0.00918849057816159,0.0141332867789989,0.0579469728253794,0.0127116386258521,Neutral,-0.0130528845220559,0.0598748752575785
8553,LK3-C12,30SC3,22,-0.00460509913268741,0.00394290028900786,0.00839100314219243,0.0579469728253794,0.0127116386258521,Neutral,-0.0262538872395439,0.0170436889741691
8554,LK3-C12,30SC3,24,-0.00257259686527631,0.00920641319361425,0.0339234675291572,0.0579469728253794,0.0127116386258521,Neutral,-0.0900951430905019,0.0849499493599493
8555,LK3-C12,30SC3,25,0.0133941068175207,0.00518456784984294,0.0272149324815911,0.0579469728253794,0.0127116386258521,Neutral,-0.0568204189849843,0.0836086326200257
8556,LK3-C12,30SC3,26,-0.00225945175026847,0.00132498022276394,0.0032557398210102,0.0579469728253794,0.0127116386258521,Neutral,-0.0106592604884748,0.00614035698793785
8557,LK3-C12,30SC3,27,0.0184138708936855,0.00792209410512511,0.0222515366114414,0.0579469728253794,0.0127116386258521,Neutral,-0.0389950935638333,0.0758228353512043
8558,LK3-C12,30SC3,29,0.00250894051175328,0.001966154877706,0.00495751308332363,0.0579469728253794,0.0127116386258521,Neutral,-0.0102814432432217,0.0152993242667282
8559,LK3-C12,30SC3,33,-0.0402893060351957,0.00496950782562335,0.00977586099456536,0.0579469728253794,0.0127116386258521,Deleterious,-0.0655110274011743,-0.0150675846692171
8560,LK3-C12,30SC3,34,0.00372284147683343,0.00653089961063075,0.0172295987536126,0.0579469728253794,0.0127116386258521,Neutral,-0.0407295233074871,0.0481752062611539
8561,LK3-C12,30SC3,35,0.0112268825075401,0.00327409372219678,0.00587061704117861,0.0579469728253794,0.0127116386258521,Neutral,-0.00391930945870071,0.0263730744737809
8562,LK3-C12,30SC3,36,0.00837878500368157,0.00972301780009625,0.020127735631975,0.0579469728253794,0.0127116386258521,Neutral,-0.0435507729268139,0.0603083429341771
8563,LK3-C12,30SC3,40,0.0394924283633593,0.00255384991428143,0.00395825604087989,0.0579469728253794,0.0127116386258521,Beneficial,0.0292801277778892,0.0497047289488294
8564,LK3-C12,30SC3,42,0.030824889276429,0.0084727515667532,0.0177145593674653,0.0579469728253794,0.0127116386258521,Neutral,-0.0148786738916315,0.0765284524444895
8565,LK3-C12,30SC3,43,0.00969985661667427,0.00630835665101218,0.0114640349308647,0.0579469728253794,0.0127116386258521,Neutral,-0.0198773535049567,0.0392770667383052
8566,LK3-C12,30SC3,44,0.00748106935205763,0.00340545908226177,0.00506013394148096,0.0579469728253794,0.0127116386258521,Neutral,-0.00557407621696325,0.0205362149210785
8567,LK3-C12,30SC3,45,-0.0478678654577672,0.000986927936749014,0.00785385230614973,0.0579469728253794,0.0127116386258521,Deleterious,-0.0681308044076335,-0.0276049265079009
8568,LK3-C12,30SC3,46,-0.0333870416046234,0.0019433159714484,0.00462116008869711,0.0579469728253794,0.0127116386258521,Deleterious,-0.0453096346334619,-0.0214644485757849
8569,LK3-C12,30SC3,49,-0.00431140942153841,0.00806974780652064,0.0166813418447705,0.0579469728253794,0.0127116386258521,Neutral,-0.0473492713810463,0.0387264525379695
8570,LK3-C12,30SC3,50,-0.00153920699868521,0.00818085184264386,0.0202248014114402,0.0579469728253794,0.0127116386258521,Neutral,-0.0537191946402009,0.0506407806428305
8571,LK3-C12,30SC3,51,-0.00819924914387078,0.00212844419514311,0.00470864032385225,0.0579469728253794,0.0127116386258521,Neutral,-0.0203475411794096,0.00394904289166802
8572,LK3-C12,30SC3,53,0.0393009491214553,0.00567043031238174,0.015060451935293,0.0579469728253794,0.0127116386258521,Beneficial,0.000444983128399357,0.0781569151145112
8573,LK3-C12,30SC3,55,0.0366528028699519,0.00596559247674524,0.00743215765288054,0.0579469728253794,0.0127116386258521,Beneficial,0.0174778361255201,0.0558277696143837
8574,LK3-C12,30SC3,58,0.00330116188737697,0.00256010315135844,0.00400008058618702,0.0579469728253794,0.0127116386258521,Neutral,-0.00701904602498554,0.0136213697997395
8575,LK3-C12,30SC3,59,0.00670021989818533,0.00264170018316539,0.00741858615118894,0.0579469728253794,0.0127116386258521,Neutral,-0.0124397323718821,0.0258401721682528
8576,LK3-C12,30SC3,60,0.00443803421488059,0.000801576160609796,0.00943737346116666,0.0579469728253794,0.0127116386258521,Neutral,-0.0199103893149294,0.0287864577446906
8577,LK3-C12,30SC3,62,-0.0136000552651639,0.00389897897838416,0.00806120232800724,0.0579469728253794,0.0127116386258521,Neutral,-0.0343979572714226,0.00719784674109478
8578,LK3-C12,30SC3,63,0.0166847077602911,0.00724021804398919,0.017368815498844,0.0579469728253794,0.0127116386258521,Neutral,-0.0281268362267264,0.0614962517473086
8579,LK3-C12,30SC3,66,0.0711994938844215,0.00301965200005568,0.00364724988426992,0.0579469728253794,0.0127116386258521,Beneficial,0.0617895891830051,0.0806093985858379
8580,LK3-C12,30SC3,67,0.0451457588952023,0.00609696101208478,0.0147563073827586,0.0579469728253794,0.0127116386258521,Beneficial,0.00707448584768511,0.0832170319427195
8581,LK3-C12,30SC3,68,0.00329010511401331,0.00218896571322459,0.00430703574302951,0.0579469728253794,0.0127116386258521,Neutral,-0.00782204710300283,0.0144022573310294
8582,LK3-C12,30SC3,69,0.00726169177108929,0.00394601919215707,0.010773086280385,0.0579469728253794,0.0127116386258521,Neutral,-0.020532870832304,0.0350562543744826
8583,LK3-C12,30SC3,70,0.0123508850222031,0.00335947777572136,0.00562967020023456,0.0579469728253794,0.0127116386258521,Neutral,-0.00217366409440206,0.0268754341388083
8584,LK3-C12,30SC3,71,0.0156826675571466,0.0169091647154992,0.0411207547541375,0.0579469728253794,0.0127116386258521,Neutral,-0.0904088797085282,0.121774214822821
8585,LK3-C12,30SC3,72,0.0301171021835292,0.00307096456852809,0.00559789006217931,0.0579469728253794,0.0127116386258521,Beneficial,0.0156745458231066,0.0445596585439518
8586,LK3-C12,30SC3,75,0.0160446964278858,0.00984872935167692,0.0187547416401416,0.0579469728253794,0.0127116386258521,Neutral,-0.0323425370036795,0.0644319298594511
8587,LK3-C12,30SC3,76,-0.00250467665846448,0.00552925562688316,0.0107327920673078,0.0579469728253794,0.0127116386258521,Neutral,-0.0301952801921186,0.0251859268751896
8588,LK3-C12,30SC3,79,0.000303792557190098,0.00318477372174371,0.0110675786416968,0.0579469728253794,0.0127116386258521,Neutral,-0.0282505603383876,0.0288581454527678
8589,LK3-C12,30SC3,80,0.0211844415295779,0.00382752713195991,0.00628164330390742,0.0579469728253794,0.0127116386258521,Beneficial,0.00497780180549676,0.037391081253659
8590,LK3-C12,30SC3,81,0.0309250544130633,0.00358068064104404,0.00620499334220575,0.0579469728253794,0.0127116386258521,Beneficial,0.0149161715901725,0.0469339372359541
8591,LK3-C12,30SC3,82,-0.0115429416333663,0.00453943142343116,0.00993394643702697,0.0579469728253794,0.0127116386258521,Neutral,-0.0371725234408959,0.0140866401741633
8592,LK3-C12,30SC3,83,-0.0202824250136433,0.00521116768834752,0.0123802115447424,0.0579469728253794,0.0127116386258521,Neutral,-0.0522233707990787,0.0116585207717921
8593,LK3-C12,30SC3,84,0.0117526488475386,0.00586056661875614,0.00866807184275907,0.0579469728253794,0.0127116386258521,Neutral,-0.0106109765067798,0.034116274201857
8594,LK3-C12,30SC3,85,0.00587724858020341,0.00587545114892766,0.0153302982996779,0.0579469728253794,0.0127116386258521,Neutral,-0.0336749210329656,0.0454294181933724
8595,LK3-C12,30SC3,86,0.00917552520824708,0.00753889039165272,0.0217066959595028,0.0579469728253794,0.0127116386258521,Neutral,-0.0468277503672701,0.0651788007837643
8596,LK3-C12,30SC3,88,0.00498692504350216,0.00560802857040958,0.00991899521864672,0.0579469728253794,0.0127116386258521,Neutral,-0.0206040826206064,0.0305779327076107
8597,LK3-C12,30SC3,91,-0.00199290011562736,0.00255451900672313,0.00319657254366181,0.0579469728253794,0.0127116386258521,Neutral,-0.0102400572782748,0.00625425704702011
8598,LK3-C12,30SC3,92,0.0126935738797604,0.00518360515842607,0.0057829589247486,0.0579469728253794,0.0127116386258521,Neutral,-0.00222646014609099,0.0276136079056118
8599,LK3-C12,30SC3,93,0.048380791290782,0.0116045496236823,0.0310973600482988,0.0579469728253794,0.0127116386258521,Neutral,-0.0318503976338289,0.128611980215393
8600,LK3-C12,30SC3,94,-0.016756838168104,0.00464711913039781,0.0257657555970207,0.0579469728253794,0.0127116386258521,Neutral,-0.0832324876084174,0.0497188112722094
8601,LK3-C12,30SC3,96,0.0241362165606682,0.00360951734071939,0.00763007350059659,0.0579469728253794,0.0127116386258521,Beneficial,0.004450626929129,0.0438218061922074
8602,LK3-C12,30SC3,97,-0.00220574057038381,0.00635195704581821,0.0252030891872766,0.0579469728253794,0.0127116386258521,Neutral,-0.0672297106735574,0.0628182295327898
8603,LK3-C12,30SC3,99,0.00192648860571159,0.00216436788391133,0.00292486132498629,0.0579469728253794,0.0127116386258521,Neutral,-0.00561965361275304,0.00947263082417622
8604,LK3-C12,30SC3,101,0.00260218962333836,0.00704357254616401,0.0139876657433969,0.0579469728253794,0.0127116386258521,Neutral,-0.0334859879946256,0.0386903672413024
8605,LK3-C12,30SC3,102,-0.00140878390286569,0.00347073976054391,0.00427399711877345,0.0579469728253794,0.0127116386258521,Neutral,-0.0124356964693012,0.00961812866356981
8606,LK3-C12,30SC3,103,0.0308494834488285,0.00301007827428906,0.00366576723739935,0.0579469728253794,0.0127116386258521,Beneficial,0.0213918039763382,0.0403071629213188
8607,LK3-C12,30SC3,104,0.0214153883875585,0.00268963185931192,0.00353693590904706,0.0579469728253794,0.0127116386258521,Beneficial,0.0122900937422171,0.0305406830328999
8608,LK3-C12,30SC3,105,0.00877167903225353,0.00236702808983781,0.00415663052220018,0.0579469728253794,0.0127116386258521,Neutral,-0.00195242771502293,0.01949578577953
8609,LK3-C12,30SC3,107,-0.0422464127486132,0.00544270715015753,0.0150591986702446,0.0579469728253794,0.0127116386258521,Deleterious,-0.0810991453178443,-0.00339368017938213
8610,LK3-C12,30SC3,108,-0.00797682100298347,0.00335887609755924,0.0118301805029186,0.0579469728253794,0.0127116386258521,Neutral,-0.0384986867005135,0.0225450446945465
8611,LK3-C12,30SC3,110,0.0101148657768724,0.00243929588704133,0.00512142441442832,0.0579469728253794,0.0127116386258521,Neutral,-0.00309840921235267,0.0233281407660975
8612,LK3-C12,30SC3,114,0.0416032440773269,0.00235540560800716,0.00392362178292857,0.0579469728253794,0.0127116386258521,Beneficial,0.0314802998773712,0.0517261882772826
8613,LK3-C12,30SC3,115,0.0362780546456411,0.00469804446014207,0.0087759399666025,0.0579469728253794,0.0127116386258521,Beneficial,0.0136361295318067,0.0589199797594755
8614,LK3-C12,30SC3,117,0.0463214775662707,0.00180858557997802,0.00469637325039748,0.0579469728253794,0.0127116386258521,Beneficial,0.0342048345802452,0.0584381205522962
8615,LK3-C12,30SC3,119,0.0216052270442907,0.0143121615225839,0.0488401500178284,0.0579469728253794,0.0127116386258521,Neutral,-0.104402360001707,0.147612814090288
8616,LK3-C12,30SC3,120,0.00190295735031921,0.00759591833010927,0.020542528149764,0.0579469728253794,0.0127116386258521,Neutral,-0.0510967652760719,0.0549026799767103
8617,LK3-C12,30SC3,121,-0.000509201816671496,0.00314349289279141,0.00555144645767793,0.0579469728253794,0.0127116386258521,Neutral,-0.0148319336774806,0.0138135300441376
8618,LK3-C12,30SC3,122,-0.00161197720632115,0.00462359338179809,0.0103694468263103,0.0579469728253794,0.0127116386258521,Neutral,-0.0283651500182017,0.0251411956055594
8619,LK3-C12,30SC3,123,0.0308459945459616,0.0126473154715071,0.0265071431373875,0.0579469728253794,0.0127116386258521,Neutral,-0.0375424347484982,0.0992344238404213
8620,LK3-C12,30SC3,124,-0.00916535317692731,0.00212157597402775,0.00282415465695845,0.0579469728253794,0.0127116386258521,Deleterious,-0.0164516721918801,-0.00187903416197451
8621,LK3-C12,30SC3,127,0.00211123128929135,0.00182711630467405,0.00377814056518097,0.0579469728253794,0.0127116386258521,Neutral,-0.00763637136887555,0.0118588339474583
8622,LK3-C12,30SC5,1,0.00122335921669388,0.00123632940348803,0.00689573280394375,0.184014854811115,0.00675124168602526,Neutral,-0.016567631417481,0.0190143498508688
8623,LK3-C12,30SC5,2,0.00967713046556964,0.00203254000217545,0.00319589875546035,0.184014854811115,0.00675124168602526,Beneficial,0.00143171167648194,0.0179225492546573
8624,LK3-C12,30SC5,3,0.00226412276011916,0.0021321082757181,0.00509914899131086,0.184014854811115,0.00675124168602526,Neutral,-0.0108916816374629,0.0154199271577012
8625,LK3-C12,30SC5,5,0.00654819034470195,0.00381867741144088,0.010159109095118,0.184014854811115,0.00675124168602526,Neutral,-0.0196623111207025,0.0327586918101064
8626,LK3-C12,30SC5,6,-0.0123452359007506,0.00163925128132388,0.00286291047827546,0.184014854811115,0.00675124168602526,Deleterious,-0.0197315449347013,-0.00495892686679991
8627,LK3-C12,30SC5,7,0.0254141352850477,0.00244806122062578,0.00339016889951772,0.184014854811115,0.00675124168602526,Beneficial,0.016667499524292,0.0341607710458034
8628,LK3-C12,30SC5,9,0.0157155629519773,0.00356411841278437,0.0127281335002148,0.184014854811115,0.00675124168602526,Neutral,-0.0171230214785769,0.0485541473825315
8629,LK3-C12,30SC5,10,-0.00566947921607422,0.00189489774637574,0.00230387430746165,0.184014854811115,0.00675124168602526,Neutral,-0.0116134749293253,0.000274516497176837
8630,LK3-C12,30SC5,11,-0.00581983627988485,0.0025351291138045,0.00382804460701816,0.184014854811115,0.00675124168602526,Neutral,-0.0156961913659917,0.004056518806222
8631,LK3-C12,30SC5,14,0.0360541547194169,0.00342313046428081,0.00390050165678485,0.184014854811115,0.00675124168602526,Beneficial,0.025990860444912,0.0461174489939218
8632,LK3-C12,30SC5,15,0.0416183730247678,0.00278794979890503,0.00308466967874676,0.184014854811115,0.00675124168602526,Beneficial,0.0336599252536012,0.0495768207959344
8633,LK3-C12,30SC5,16,0.00904001961079437,0.0033465627441937,0.00852944101358412,0.184014854811115,0.00675124168602526,Neutral,-0.0129659382042527,0.0310459774258414
8634,LK3-C12,30SC5,17,-0.00707053538910634,0.0030488747026801,0.0043116933340146,0.184014854811115,0.00675124168602526,Neutral,-0.018194704190864,0.00405363341265133
8635,LK3-C12,30SC5,18,-0.00647369376524908,0.00237649921216106,0.00314675706889984,0.184014854811115,0.00675124168602526,Neutral,-0.0145923270030107,0.00164493947251251
8636,LK3-C12,30SC5,19,0.0225978508393003,0.00416318953110436,0.0137563035651832,0.184014854811115,0.00675124168602526,Neutral,-0.0128934123588724,0.058089114037473
8637,LK3-C12,30SC5,21,0.0675663300831533,0.00414181205694538,0.0115588425262491,0.184014854811115,0.00675124168602526,Beneficial,0.0377445163654306,0.097388143800876
8638,LK3-C12,30SC5,22,0.0218895561287088,0.00359771533889219,0.00524056064456906,0.184014854811115,0.00675124168602526,Beneficial,0.00836890966572063,0.035410202591697
8639,LK3-C12,30SC5,23,0.0804546317816255,0.00166453983542451,0.0182457657302976,0.184014854811115,0.00675124168602526,Beneficial,0.0333805561974577,0.127528707365793
8640,LK3-C12,30SC5,24,-0.00223619450603651,0.00350636670184761,0.0158257626804425,0.184014854811115,0.00675124168602526,Neutral,-0.0430666622215782,0.0385942732095051
8641,LK3-C12,30SC5,25,0.00606927674975956,0.00156767226310898,0.0119379923053516,0.184014854811115,0.00675124168602526,Neutral,-0.0247307433980476,0.0368692968975667
8642,LK3-C12,30SC5,26,-0.00907061533080293,0.00197916697726291,0.00321902637003955,0.184014854811115,0.00675124168602526,Deleterious,-0.017375703365505,-0.000765527296100892
8643,LK3-C12,30SC5,27,0.00170899230467704,0.00346345692637307,0.00919100425306348,0.184014854811115,0.00675124168602526,Neutral,-0.0220037986682267,0.0254217832775808
8644,LK3-C12,30SC5,29,0.0102397265199597,0.00217436863395028,0.00408973257913623,0.184014854811115,0.00675124168602526,Neutral,-0.000311783534211773,0.0207912365741312
8645,LK3-C12,30SC5,33,0.0117074947893405,0.00232627142455585,0.0040909370129943,0.184014854811115,0.00675124168602526,Beneficial,0.0011528772958152,0.0222621122828658
8646,LK3-C12,30SC5,34,0.0134814360392618,0.00220644579227313,0.00633381371869648,0.184014854811115,0.00675124168602526,Neutral,-0.00285980335497512,0.0298226754334987
8647,LK3-C12,30SC5,35,0.0242499102174137,0.00293945136153216,0.00423361357610511,0.184014854811115,0.00675124168602526,Beneficial,0.0133271871910625,0.0351726332437649
8648,LK3-C12,30SC5,36,0.0321155644412588,0.00775337888912522,0.0254187904398911,0.184014854811115,0.00675124168602526,Neutral,-0.0334649148936602,0.0976960437761778
8649,LK3-C12,30SC5,39,0.0796446417843633,0.00418063160674945,0.00643369195299512,0.184014854811115,0.00675124168602526,Beneficial,0.0630457165456359,0.0962435670230907
8650,LK3-C12,30SC5,40,0.0835600787740071,0.0024172794837241,0.00271472918051674,0.184014854811115,0.00675124168602526,Beneficial,0.0765560774882739,0.0905640800597403
8651,LK3-C12,30SC5,42,0.036222601711917,0.00409002156783559,0.0123078137900363,0.184014854811115,0.00675124168602526,Beneficial,0.00446844213362334,0.0679767612902107
8652,LK3-C12,30SC5,43,0.00435720051763372,0.00539508068751326,0.0103875701562139,0.184014854811115,0.00675124168602526,Neutral,-0.0224427304853981,0.0311571315206656
8653,LK3-C12,30SC5,44,0.0320147786088255,0.00262455499145695,0.00364078676108359,0.184014854811115,0.00675124168602526,Beneficial,0.0226215487652298,0.0414080084524212
8654,LK3-C12,30SC5,45,-0.0260561116621755,0.00368519491129993,0.00858509745000012,0.184014854811115,0.00675124168602526,Deleterious,-0.0482056630831758,-0.00390656024117519
8655,LK3-C12,30SC5,46,-0.0827415943947998,0.00502705119481771,0.00685432614247784,0.184014854811115,0.00675124168602526,Deleterious,-0.100425755842393,-0.065057432947207
8656,LK3-C12,30SC5,49,0.0192414422698695,0.00242759585672019,0.00683260826523499,0.184014854811115,0.00675124168602526,Beneficial,0.00161331294556322,0.0368695715941758
8657,LK3-C12,30SC5,50,-0.0165575842509993,0.00299421431725534,0.007898067164998,0.184014854811115,0.00675124168602526,Neutral,-0.0369345975366941,0.00381942903469554
8658,LK3-C12,30SC5,51,-0.010836446901855,0.00214100000844324,0.00412214307843303,0.184014854811115,0.00675124168602526,Deleterious,-0.0214715760442122,-0.000201317759497782
8659,LK3-C12,30SC5,53,0.0411186717324321,0.00487801828177766,0.00795932703036715,0.184014854811115,0.00675124168602526,Beneficial,0.0205836079940848,0.0616537354707793
8660,LK3-C12,30SC5,55,0.0198660820544079,0.00204661238610721,0.00667020041760563,0.184014854811115,0.00675124168602526,Beneficial,0.00265696497698537,0.0370751991318304
8661,LK3-C12,30SC5,57,-0.0361550875720834,0.00355301688298836,0.0188494479574028,0.184014854811115,0.00675124168602526,Neutral,-0.0847866633021826,0.0124764881580158
8662,LK3-C12,30SC5,58,0.00347799315129625,0.00268047511003363,0.00298416368915979,0.184014854811115,0.00675124168602526,Neutral,-0.00422114916673601,0.0111771354693285
8663,LK3-C12,30SC5,59,0.0257168745853625,0.00207536242942714,0.00503083471402542,0.184014854811115,0.00675124168602526,Beneficial,0.0127373210231769,0.0386964281475481
8664,LK3-C12,30SC5,60,0.0374313807478743,0.00184994153327471,0.00760333301354313,0.184014854811115,0.00675124168602526,Beneficial,0.017814781572933,0.0570479799228156
8665,LK3-C12,30SC5,62,-0.0108321502546533,0.00204172405150271,0.00342549941950135,0.184014854811115,0.00675124168602526,Deleterious,-0.0196699387569668,-0.00199436175233982
8666,LK3-C12,30SC5,63,-0.00505028790791672,0.00368637965884161,0.0119073016688236,0.184014854811115,0.00675124168602526,Neutral,-0.0357711262134816,0.0256705503976482
8667,LK3-C12,30SC5,66,0.0731384003025313,0.00317229457216243,0.00284474747460859,0.184014854811115,0.00675124168602526,Beneficial,0.0657989518180411,0.0804778487870215
